,Date,Week,Rank,MovieCode,MovieName,OpenDate,SalesAmount,SalesShare,SalesInten,SalesChange,SalesAcc,AudienceCount,AudienceInten,AudienceChange,AudienceAcc,ScreenCount,ShowCount
252,2019-09-07,201936,2,20193665,47미터 2,2019-08-28,574694843,11.9,-1124873737,-66.2,3598477303,66078,-126338,-65.7,440356,526,3284
253,2019-09-07,201936,3,20194541,안녕 베일리,2019-09-05,287804000,6.0,287804000,100.0,347250600,32635,32635,100.0,39817,184,1571
254,2019-09-07,201936,4,20194384,안나,2019-08-28,114622920,2.4,-292345750,-71.8,876109190,13094,-32637,-71.4,106044,139,619
255,2019-09-07,201936,5,20183867,알라딘,2019-05-23,51654080,1.1,-81602640,-61.2,106931109399,5437,-8724,-61.6,12549186,23,116
256,2019-09-07,201936,6,20135428,어바웃 타임,2013-12-05,30786500,0.6,24847500,418.4,25068333300,5157,4164,419.3,3405257,67,215
259,2019-09-07,201936,9,20190475,전원사형,2019-05-13,9941830,0.2,7229830,266.6,78922280,1855,1375,286.5,14629,6,14
260,2019-08-31,201935,0,20196850,분노의 질주: 홉스&쇼,2019-08-14,1988801920,45.1,-2551581018,-56.2,30191827483,224265,-269476,-54.6,3414361,671,6254
261,2019-08-31,201935,1,20193665,47미터 2,2019-08-28,1699568580,38.5,1699568580,100.0,2515525810,192416,192416,100.0,311240,644,6543
262,2019-08-31,201935,2,20194384,안나,2019-08-28,406968670,9.2,406968670,100.0,600970920,45731,45731,100.0,73250,425,2345
263,2019-08-31,201935,3,20183867,알라딘,2019-05-23,133256720,3.0,65443030,96.5,106839930399,14161,6555,86.2,12539533,54,373
264,2019-08-31,201935,4,20183844,마이펫의 이중생활 2,2019-07-31,47336780,1.1,-94999910,-66.7,8480909825,5989,-11766,-66.3,1110663,78,209
265,2019-08-31,201935,5,20193262,후로티로봇 극장판,2019-08-29,28817640,0.7,28817640,100.0,33545540,3694,3694,100.0,4367,177,461
266,2019-08-31,201935,6,20194945,청춘 돼지는 꿈꾸는 소녀의 꿈을 꾸지 않는다,2019-08-22,16205380,0.4,-18985000,-53.9,83746560,2008,-2197,-52.2,10009,28,83
267,2019-08-31,201935,7,20187959,원더랜드,2019-08-14,12147360,0.3,-46917060,-79.4,760906010,1789,-6252,-77.8,101914,26,69
269,2019-08-31,201935,9,20190803,사이몬과 타카시,2019-05-07,7151400,0.2,-4470650,-38.5,47184300,1344,-713,-34.7,8470,6,13
270,2019-08-24,201934,0,20196850,분노의 질주: 홉스&쇼,2019-08-14,4540382938,89.8,-5771433687,-56.0,26489229803,493741,-632302,-56.2,2965558,979,11960
271,2019-08-24,201934,1,20183844,마이펫의 이중생활 2,2019-07-31,142336690,2.8,-235561950,-62.3,8406345615,17755,-29343,-62.3,1100521,194,595
272,2019-08-24,201934,2,20191842,라라와 움직이는 비밀의 숲,2019-08-22,71653760,1.4,71653760,100.0,90349240,9101,9101,100.0,11967,237,722
273,2019-08-24,201934,3,20187959,원더랜드,2019-08-14,59064420,1.2,-191430590,-76.4,727540950,8041,-24133,-75.0,96514,102,293
274,2019-08-24,201934,4,20183867,알라딘,2019-05-23,67813690,1.3,-78366970,-53.6,106641590909,7606,-8734,-53.5,12518073,68,263
275,2019-08-24,201934,5,20175771,라이온 킹,2019-07-17,38168930,0.8,-72210150,-65.4,41508098390,4528,-8476,-65.2,4741712,54,164
276,2019-08-24,201934,6,20194945,청춘 돼지는 꿈꾸는 소녀의 꿈을 꾸지 않는다,2019-08-22,35190380,0.7,26962380,327.7,56456540,4205,3457,462.2,6567,46,206
277,2019-08-24,201934,7,20191741,앵그리 버드 2: 독수리 왕국의 침공,2019-08-07,22223940,0.4,-75664200,-77.3,1429493693,2896,-9848,-77.3,187876,44,122
278,2019-08-24,201934,8,20190803,사이몬과 타카시,2019-05-07,11622050,0.2,3344600,40.4,31218900,2057,587,39.9,5566,5,17
279,2019-08-24,201934,9,20190475,전원사형,2019-05-13,10870600,0.2,-3026400,-21.8,56659400,1924,-552,-22.3,10534,5,15
280,2019-08-17,201933,0,20196850,분노의 질주: 홉스&쇼,2019-08-14,10311816625,90.3,10311816625,100.0,18241543485,1126043,1126043,100.0,2030128,1311,18279
281,2019-08-17,201933,1,20183844,마이펫의 이중생활 2,2019-07-31,377898640,3.3,-654233860,-63.4,8118303375,47098,-80492,-63.1,1061589,342,1286
282,2019-08-17,201933,2,20187959,원더랜드,2019-08-14,250495010,2.2,237151010,1777.2,570974860,32174,30597,1940.2,73851,384,1423
283,2019-08-17,201933,3,20183867,알라딘,2019-05-23,146180660,1.3,-629423800,-81.2,106501169619,16340,-69062,-80.9,12501428,114,440
284,2019-08-17,201933,4,20175771,라이온 킹,2019-07-17,110379080,1.0,-476068150,-81.2,41426212120,13004,-55592,-81.0,4731301,117,429
285,2019-08-17,201933,5,20191741,앵그리 버드 2: 독수리 왕국의 침공,2019-08-07,97888140,0.9,-576058503,-85.5,1380257373,12744,-71995,-85.0,180985,146,483
286,2019-08-17,201933,6,20196655,존 윅 3: 파라벨룸,2019-06-26,24480920,0.2,-7078040,-22.4,8183262560,12460,1686,15.6,999517,22,129
288,2019-08-17,201933,8,20190475,전원사형,2019-05-13,13897000,0.1,13897000,100.0,38195200,2476,2476,100.0,7266,7,17
289,2019-08-17,201933,9,20190803,사이몬과 타카시,2019-05-07,8277450,0.1,8277450,100.0,11257450,1470,1470,100.0,2033,4,8
290,2019-08-10,201932,0,20183844,마이펫의 이중생활 2,2019-07-31,1032132500,32.0,-1768373135,-63.1,7136733885,127590,-213122,-62.6,933513,611,3072
291,2019-08-10,201932,1,20183867,알라딘,2019-05-23,775604460,24.1,-1282527850,-62.3,105990869089,85402,-144668,-62.9,12440282,341,2121
292,2019-08-10,201932,2,20191741,앵그리 버드 2: 독수리 왕국의 침공,2019-08-07,673946643,20.9,667988643,11211.6,1040376333,84739,84077,12700.5,134529,503,2571
293,2019-08-10,201932,3,20175771,라이온 킹,2019-07-17,586447230,18.2,-1744087950,-74.8,41051484140,68596,-202252,-74.7,4684247,432,1929
294,2019-08-10,201932,4,20196655,존 윅 3: 파라벨룸,2019-06-26,31558960,1.0,1709200,5.7,8133263320,10774,6062,128.7,973646,21,131
295,2019-08-10,201932,5,20196309,스파이더맨: 파 프롬 홈,2019-07-02,52684140,1.6,-199021620,-79.1,68964294370,5939,-22534,-79.1,8015650,58,198
296,2019-08-10,201932,6,20184047,토이 스토리 4,2019-06-20,15128440,0.5,-43855270,-74.4,28716545260,1816,-5353,-74.7,3393805,17,61
298,2019-08-10,201932,8,20190002,롱 샷,2019-07-24,13992540,0.4,-45722120,-76.6,1668337017,1596,-5063,-76.0,189858,18,69
299,2019-08-10,201932,9,20187959,원더랜드,2019-08-14,13344000,0.4,13344000,100.0,31016000,1577,1577,100.0,3760,7,11
300,2019-08-03,201931,0,20183844,마이펫의 이중생활 2,2019-07-31,2800505635,36.4,2800505635,100.0,4857580265,340712,340712,100.0,637941,933,8815
301,2019-08-03,201931,1,20175771,라이온 킹,2019-07-17,2330535180,30.3,-5322211280,-69.5,39542734560,270848,-566582,-67.7,4500194,840,6395
302,2019-08-03,201931,2,20183867,알라딘,2019-05-23,2058132310,26.8,-1829621320,-47.1,104227357649,230070,-205537,-47.2,12231054,702,4693
303,2019-08-03,201931,3,20196309,스파이더맨: 파 프롬 홈,2019-07-02,251705760,3.3,-1497430680,-85.6,68806123440,28473,-169678,-85.6,7996657,176,715
304,2019-08-03,201931,4,20192725,명탐정 코난: 감청의 권,2019-07-24,61189883,0.8,-639691804,-91.3,1704460250,7503,-76176,-91.0,214485,80,248
305,2019-08-03,201931,5,20184047,토이 스토리 4,2019-06-20,58983710,0.8,-236390470,-80.0,28676595360,7169,-26641,-78.8,3388734,52,188
306,2019-08-03,201931,6,20190002,롱 샷,2019-07-24,59714660,0.8,-606872117,-91.0,1626545847,6659,-65538,-90.8,184741,46,194
307,2019-08-03,201931,7,20196655,존 윅 3: 파라벨룸,2019-06-26,29849760,0.4,-10133860,-25.3,8063894220,4712,-1071,-18.5,948894,24,105
310,2019-07-27,201930,0,20175771,라이온 킹,2019-07-17,7652746460,50.7,-8208616310,-51.8,33232856780,837430,-893384,-51.6,3706693,1435,17372
311,2019-07-27,201930,1,20183867,알라딘,2019-05-23,3887753630,25.8,-494989530,-11.3,99572631279,435607,-62703,-12.6,11661997,1015,9351
312,2019-07-27,201930,2,20196309,스파이더맨: 파 프롬 홈,2019-07-02,1749136440,11.6,-2180575820,-55.5,67803570060,198151,-252988,-56.1,7872661,688,5493
313,2019-07-27,201930,3,20192725,명탐정 코난: 감청의 권,2019-07-24,700881687,4.6,673996887,2507.0,1347950297,83679,80973,2992.4,167765,576,3320
314,2019-07-27,201930,4,20190002,롱 샷,2019-07-24,666586777,4.4,495180057,288.9,1279412357,72197,53885,294.3,142784,454,2695
315,2019-07-27,201930,5,20184047,토이 스토리 4,2019-06-20,295374180,2.0,-339747550,-53.5,28419422110,33810,-40953,-54.8,3355807,199,790
316,2019-07-27,201930,6,20196655,존 윅 3: 파라벨룸,2019-06-26,39983620,0.3,581022,1.5,7998549780,5783,1278,28.4,938218,38,144
317,2019-07-27,201930,7,20191601,극장판 엉덩이 탐정: 화려한 사건 수첩,2019-07-11,20963160,0.1,-120060020,-85.1,1054414040,2746,-15180,-84.7,133089,42,129
319,2019-07-27,201930,9,20184889,어벤져스: 엔드게임,2019-04-24,12938510,0.1,-1422400,-9.9,122169007810,1426,-218,-13.3,13932843,11,50
320,2019-07-20,201929,0,20175771,라이온 킹,2019-07-17,15861362770,62.0,15861362770,100.0,20600603360,1730814,1730814,100.0,2275556,1936,30435
321,2019-07-20,201929,1,20183867,알라딘,2019-05-23,4382743160,17.1,-1095733860,-20.0,93407625159,498310,-125284,-20.1,10943500,958,8228
322,2019-07-20,201929,2,20196309,스파이더맨: 파 프롬 홈,2019-07-02,3929712260,15.4,-7626677470,-66.0,64637793040,451139,-851546,-65.4,7499030,872,9482
323,2019-07-20,201929,3,20184047,토이 스토리 4,2019-06-20,635121730,2.5,-1427057480,-69.2,27858781530,74763,-168355,-69.2,3288382,409,1813
324,2019-07-20,201929,4,20192222,사일런스,2019-07-17,229505802,0.9,229505802,100.0,376794882,25352,25352,100.0,43202,431,2167
325,2019-07-20,201929,5,20190002,롱 샷,2019-07-24,171406720,0.7,171406720,100.0,344880720,18312,18312,100.0,38403,264,727
326,2019-07-20,201929,6,20191601,극장판 엉덩이 탐정: 화려한 사건 수첩,2019-07-11,141023180,0.6,-614051660,-81.3,1010318400,17926,-76018,-80.9,127100,203,579
327,2019-07-20,201929,7,20199951,애나벨 집으로,2019-06-26,65098950,0.3,-193905190,-74.9,3953594640,7806,-22983,-74.6,476793,64,303
328,2019-07-20,201929,8,20196655,존 윅 3: 파라벨룸,2019-06-26,39402598,0.2,-143293582,-78.4,7926710450,4505,-15547,-77.5,927728,43,171
329,2019-07-20,201929,9,20192725,명탐정 코난: 감청의 권,2019-07-24,26884800,0.1,26884800,100.0,26884800,2706,2706,100.0,2706,9,17
330,2019-07-13,201928,0,20196309,스파이더맨: 파 프롬 홈,2019-07-02,11556389730,56.7,-13570396620,-54.0,57716573840,1302685,-1555546,-54.4,6685837,1709,25576
331,2019-07-13,201928,1,20183867,알라딘,2019-05-23,5478477020,26.9,260765110,5.0,86704640479,623594,19678,3.3,10161314,976,9638
332,2019-07-13,201928,2,20184047,토이 스토리 4,2019-06-20,2062179210,10.1,-831438970,-28.7,26723027850,243118,-104021,-30.0,3151324,784,4866
333,2019-07-13,201928,3,20191601,극장판 엉덩이 탐정: 화려한 사건 수첩,2019-07-11,755074840,3.7,755074840,100.0,811862520,93944,93944,100.0,101245,561,2570
334,2019-07-13,201928,4,20199951,애나벨 집으로,2019-06-26,259004140,1.3,-173465580,-40.1,3809833030,30789,-22397,-42.1,459037,154,813
335,2019-07-13,201928,5,20196655,존 윅 3: 파라벨룸,2019-06-26,182696180,0.9,-412426620,-69.3,7806362702,20052,-45897,-69.6,913444,187,691
336,2019-07-13,201928,6,20184889,어벤져스: 엔드게임,2019-04-24,22387800,0.1,6577080,41.6,122114891470,2506,711,39.6,13926507,11,44
339,2019-07-13,201928,9,20190885,사탄의 인형,2019-06-20,6040000,0.0,6040000,100.0,558760590,604,604,100.0,60340,9,10
340,2019-07-06,201927,0,20196309,스파이더맨: 파 프롬 홈,2019-07-02,25126786350,73.2,25118226350,293437.2,39009505110,2858231,2857375,333805.5,4522056,2142,34032
341,2019-07-06,201927,1,20183867,알라딘,2019-05-23,5217711910,15.2,-2871257250,-35.5,78655463219,603916,-305476,-33.6,9222666,841,8240
342,2019-07-06,201927,2,20184047,토이 스토리 4,2019-06-20,2893618180,8.4,-3231110010,-52.8,23660360910,347139,-355813,-50.6,2783963,813,5850
343,2019-07-06,201927,3,20196655,존 윅 3: 파라벨룸,2019-06-26,595122800,1.7,-2990766180,-83.4,7297709992,65949,-324797,-83.1,853985,517,2351
344,2019-07-06,201927,4,20199951,애나벨 집으로,2019-06-26,432469720,1.3,-1164144370,-72.9,3313877980,53186,-120915,-69.5,398494,254,1125
345,2019-07-06,201927,5,20196657,맨 인 블랙: 인터내셔널,2019-06-12,14763100,0.0,-59233300,-80.0,7442055570,2082,-6683,-76.2,849169,64,181
346,2019-07-06,201927,6,20184889,어벤져스: 엔드게임,2019-04-24,15810720,0.0,-128654880,-89.1,122077047590,1795,-11042,-86.0,13922090,10,36
349,2019-07-06,201927,9,20191761,극장판 오소마츠 6쌍둥이,2019-06-13,5327360,0.0,1531810,40.4,72832220,598,174,41.0,8750,5,11
350,2019-06-29,201926,0,20183867,알라딘,2019-05-23,8088969160,40.8,-362610080,-4.3,70606442339,909392,-42046,-4.4,8271797,1199,13206
351,2019-06-29,201926,1,20184047,토이 스토리 4,2019-06-20,6124728190,30.9,-2521616370,-29.2,19256145350,702952,-270318,-27.8,2251096,1129,12244
352,2019-06-29,201926,2,20196655,존 윅 3: 파라벨룸,2019-06-26,3585888980,18.1,2927612808,444.7,5789036442,390746,321377,463.3,676161,849,8774
353,2019-06-29,201926,3,20199951,애나벨 집으로,2019-06-26,1596614090,8.0,1596614090,100.0,2439165690,174101,174101,100.0,291328,644,5170
354,2019-06-29,201926,4,20192022,마담 싸이코,2019-06-26,178418900,0.9,175799900,6712.5,315462200,18858,18567,6380.4,37437,189,1423
355,2019-06-29,201926,5,20184889,어벤져스: 엔드게임,2019-04-24,144465600,0.7,109604320,314.4,122048514200,12837,9021,236.4,13918759,35,174
356,2019-06-29,201926,6,20196657,맨 인 블랙: 인터내셔널,2019-06-12,73996400,0.4,-410369650,-84.7,7406282720,8765,-46506,-84.1,843703,95,268
357,2019-06-29,201926,7,20198526,쓰리 세컨즈,2019-06-20,4298500,0.0,-32250670,-88.2,80043950,1005,-3125,-75.7,9884,18,52
358,2019-06-29,201926,8,20196309,스파이더맨: 파 프롬 홈,2019-07-02,8560000,0.0,8560000,100.0,8560000,856,856,100.0,856,2,2
359,2019-06-29,201926,9,20198291,로켓맨,2019-06-05,7394500,0.0,-3207900,-30.3,901676163,803,-399,-33.2,104809,8,34
360,2019-06-22,201925,0,20184047,토이 스토리 4,2019-06-20,8646344560,46.2,8645644560,1235092.1,9886460800,973270,973170,973170.0,1115831,1336,17370
361,2019-06-22,201925,1,20183867,알라딘,2019-05-23,8451579240,45.2,-526198920,-5.9,58253286779,951438,-54905,-5.5,6799704,1226,12718
362,2019-06-22,201925,2,20196655,존 윅 3: 파라벨룸,2019-06-26,658276172,3.5,653006172,12391.0,691453172,69369,68842,13063.0,73138,361,1281
363,2019-06-22,201925,3,20196657,맨 인 블랙: 인터내셔널,2019-06-12,484366050,2.6,-3534352360,-87.9,7194220210,55271,-386231,-87.5,816440,497,2618
364,2019-06-22,201925,4,20190885,사탄의 인형,2019-06-20,321298830,1.7,321298830,100.0,438408530,33093,33093,100.0,46546,452,2446
365,2019-06-22,201925,5,20198526,쓰리 세컨즈,2019-06-20,36549170,0.2,36549170,100.0,61051120,4130,4130,100.0,6980,183,872
366,2019-06-22,201925,6,20184889,어벤져스: 엔드게임,2019-04-24,34861280,0.2,-24523800,-41.3,121791221800,3816,-2771,-42.1,13895839,32,121
367,2019-06-22,201925,7,20182387,엑스맨: 다크 피닉스,2019-06-05,20747840,0.1,-259478310,-92.6,7634950480,2438,-30097,-92.5,861032,47,161
368,2019-06-22,201925,8,20191844,킹 오브 프리즘 –샤이니 세븐 스타즈- IV 루이x신x언노운,2019-05-30,10823250,0.1,-2010010,-15.7,110467670,1203,-258,-17.7,13186,11,33
369,2019-06-22,201925,9,20198291,로켓맨,2019-06-05,10602400,0.1,-45810500,-81.2,888494063,1202,-4935,-80.4,103275,15,41
370,2019-06-15,201924,0,20183867,알라딘,2019-05-23,8977778160,66.3,-525797337,-5.5,45417350029,1006343,-90063,-8.2,5325767,1409,15658
371,2019-06-15,201924,1,20196657,맨 인 블랙: 인터내셔널,2019-06-12,4018718410,29.7,4018718410,100.0,5687985010,441502,441502,100.0,637801,1055,13231
372,2019-06-15,201924,2,20182387,엑스맨: 다크 피닉스,2019-06-05,280226150,2.1,-3055697700,-91.6,7507831060,32535,-335446,-91.2,845123,443,2249
373,2019-06-15,201924,3,20184889,어벤져스: 엔드게임,2019-04-24,59385080,0.4,-55426800,-48.3,121721428090,6587,-6540,-49.8,13887813,55,235
374,2019-06-15,201924,4,20198291,로켓맨,2019-06-05,56412900,0.4,-292901443,-83.9,851323713,6137,-33226,-84.4,98703,150,556
375,2019-06-15,201924,5,20190793,엘리펀트킹 덤보,2019-06-13,46333880,0.3,46333880,100.0,50434360,5923,5923,100.0,6537,226,603
376,2019-06-15,201924,6,20191761,극장판 오소마츠 6쌍둥이,2019-06-13,29753090,0.2,29753090,100.0,39214270,3589,3589,100.0,4772,62,255
377,2019-06-15,201924,7,20199063,빅샤크2: 해저2만리,2019-06-06,15890430,0.1,-162260320,-91.1,370015920,2664,-21324,-88.9,50374,61,165
378,2019-06-15,201924,8,20184865,고질라: 킹 오브 몬스터,2019-05-29,15013040,0.1,-92189230,-86.0,3069092038,1776,-11924,-87.0,357155,33,129
379,2019-06-15,201924,9,20191844,킹 오브 프리즘 –샤이니 세븐 스타즈- IV 루이x신x언노운,2019-05-30,12833260,0.1,1883200,17.2,88448600,1461,196,15.5,10544,18,51
380,2019-06-08,201923,0,20183867,알라딘,2019-05-23,9503575497,69.5,3207001585,50.9,32936158339,1096406,359375,48.8,3899540,1371,14636
381,2019-06-08,201923,1,20182387,엑스맨: 다크 피닉스,2019-06-05,3335923850,24.4,3335923850,100.0,6605829860,367981,367981,100.0,737179,869,9804
382,2019-06-08,201923,2,20198291,로켓맨,2019-06-05,349314343,2.6,349314343,100.0,631262273,39363,39363,100.0,72451,534,3037
383,2019-06-08,201923,3,20199063,빅샤크2: 해저2만리,2019-06-06,178150750,1.3,177660750,36257.3,333298130,23988,23890,24377.6,44189,330,1078
384,2019-06-08,201923,4,20184865,고질라: 킹 오브 몬스터,2019-05-29,107202270,0.8,-1593165138,-93.7,3034725308,13700,-167335,-92.4,352862,142,504
385,2019-06-08,201923,5,20184889,어벤져스: 엔드게임,2019-04-24,114811880,0.8,-175743270,-60.5,121613660370,13127,-20112,-60.5,13875330,59,233
386,2019-06-08,201923,6,20191342,폴라로이드,2019-06-06,47726180,0.3,47726180,100.0,77998840,5411,5411,100.0,8892,141,514
387,2019-06-08,201923,7,20191844,킹 오브 프리즘 –샤이니 세븐 스타즈- IV 루이x신x언노운,2019-05-30,10950060,0.1,-9505740,-46.5,65244330,1265,-1089,-46.3,7769,24,71
388,2019-06-08,201923,8,20192001,피터팬: 후크 선장과 결투의 날,2019-05-30,7024500,0.1,-63426100,-90.0,89935100,877,-8397,-90.5,11849,16,40
390,2019-06-01,201922,0,20183867,알라딘,2019-05-23,6296573912,74.7,-866463088,-12.1,18017467232,737031,-61932,-7.8,2149999,994,9674
391,2019-06-01,201922,1,20184865,고질라: 킹 오브 몬스터,2019-05-29,1700367408,20.2,1682693408,9520.7,2595753538,181035,179328,10505.4,301152,620,5146
392,2019-06-01,201922,2,20184889,어벤져스: 엔드게임,2019-04-24,290555150,3.4,-1213201400,-80.7,121347924730,33239,-126557,-79.2,13843909,173,646
393,2019-06-01,201922,3,20192001,피터팬: 후크 선장과 결투의 날,2019-05-30,70450600,0.8,70450600,100.0,72734600,9274,9274,100.0,9582,129,385
394,2019-06-01,201922,4,20191844,킹 오브 프리즘 –샤이니 세븐 스타즈- IV 루이x신x언노운,2019-05-30,20455800,0.2,20455800,100.0,33113290,2354,2354,100.0,3983,30,117
395,2019-06-01,201922,5,20198598,명탐정 피카츄,2019-05-09,18129040,0.2,-192539430,-91.4,5726135266,2251,-22770,-91.0,686246,25,69
396,2019-06-01,201922,6,20190270,나의 히어로 아카데미아 더 무비: 두 명의 히어로,2019-05-16,10297250,0.1,-13722950,-57.1,154277740,1241,-1617,-56.6,18881,24,63
397,2019-06-01,201922,7,20191641,영 피카소,2019-05-30,6152000,0.1,6152000,100.0,11458000,668,668,100.0,1141,17,48
398,2019-06-01,201922,8,20199822,더 보이,2019-05-23,5363710,0.1,-478441260,-98.9,771209050,614,-52967,-98.9,88511,34,89
399,2019-06-01,201922,9,20184139,인퀴지터: 엘도라도의 저주,2018-12-04,2070000,0.0,2070000,100.0,23763550,414,414,100.0,4477,1,1
400,2019-05-25,201921,0,20183867,알라딘,2019-05-23,7163037000,75.4,7162337000,1023191.0,7803828760,798963,798863,798863.0,874017,1311,15121
401,2019-05-25,201921,1,20184889,어벤져스: 엔드게임,2019-04-24,1503756550,15.8,-2166914150,-59.0,120548096310,159796,-229044,-58.9,13749016,615,3791
402,2019-05-25,201921,2,20199822,더 보이,2019-05-23,483804970,5.1,479794970,11965.0,634174840,53581,53180,13261.8,71610,509,4096
403,2019-05-25,201921,3,20198598,명탐정 피카츄,2019-05-09,210668470,2.2,-813756430,-79.4,5680413636,25021,-97671,-79.6,680420,210,768
