,Date,Week,Rank,MovieCode,MovieName,OpenDate,SalesAmount,SalesShare,SalesInten,SalesChange,SalesAcc,AudienceCount,AudienceInten,AudienceChange,AudienceAcc,ScreenCount,ShowCount
256,2019-09-07,201936,6,20182241,"안녕, 티라노: 영원히, 함께",2019-08-14,4302980,2.1,-31602110,-88.0,1569403230,503,-4299,-89.5,201163,13,32
258,2019-09-07,201936,8,20183132,사랑의 선물,2019-08-15,1396500,0.7,-806980,-36.6,49883460,197,-128,-39.4,6613,3,11
259,2019-09-07,201936,9,20153450,우리들,2016-06-16,1078154,0.5,1078154,100.0,373430614,154,154,100.0,50375,1,2
260,2019-08-31,201935,0,20181103,벌새,2019-08-29,123632626,48.1,123632626,100.0,178574716,14219,14219,100.0,20942,140,737
261,2019-08-31,201935,1,20190703,우리집,2019-08-22,57895934,22.5,-47349776,-45.0,266667424,6721,-5289,-44.0,32516,95,472
262,2019-08-31,201935,2,20182241,"안녕, 티라노: 영원히, 함께",2019-08-14,35905090,14.0,-141995550,-79.8,1563534650,4802,-17863,-78.8,200415,73,202
263,2019-08-31,201935,3,20190741,김복동,2019-08-08,12379130,4.8,-14641270,-54.2,642711480,1725,-1610,-48.3,78434,33,89
264,2019-08-31,201935,4,20190470,이타미 준의 바다,2019-08-15,12713760,4.9,-9925580,-43.8,150091240,1508,-1127,-42.8,18244,21,74
265,2019-08-31,201935,5,20191105,나만 없어 고양이,2019-08-22,5291040,2.1,-12504770,-70.3,37609890,649,-1410,-68.5,4483,26,81
266,2019-08-31,201935,6,20183132,사랑의 선물,2019-08-15,2203480,0.9,-6367720,-74.3,47016960,325,-732,-69.3,6204,7,20
268,2019-08-31,201935,8,20173383,불빛 아래서,2019-08-29,1717900,0.7,1153900,204.6,5855900,197,150,319.1,885,12,32
269,2019-08-31,201935,9,20198597,교회오빠,2019-05-16,991000,0.4,-1413000,-58.8,842013710,135,-193,-58.8,105557,4,13
270,2019-08-24,201934,0,20182241,"안녕, 티라노: 영원히, 함께",2019-08-14,177900640,48.5,-346716800,-66.1,1484246280,22665,-42482,-65.2,189723,286,894
271,2019-08-24,201934,1,20190703,우리집,2019-08-22,105245710,28.7,105245710,100.0,142688280,12010,12010,100.0,17016,146,769
272,2019-08-24,201934,2,20190741,김복동,2019-08-08,27020400,7.4,-61595320,-69.5,602751830,3335,-6964,-67.6,72331,53,227
273,2019-08-24,201934,3,20190470,이타미 준의 바다,2019-08-15,22639340,6.2,-13875660,-38.0,119051700,2635,-1795,-40.5,14291,46,154
274,2019-08-24,201934,4,20191105,나만 없어 고양이,2019-08-22,17795810,4.9,17795810,100.0,26349910,2059,2059,100.0,3033,39,176
275,2019-08-24,201934,5,20183132,사랑의 선물,2019-08-15,8571200,2.3,-6343500,-42.5,40516800,1057,-724,-40.7,5276,9,38
276,2019-08-24,201934,6,20198597,교회오빠,2019-05-16,2404000,0.7,-592000,-19.8,840420710,328,-14,-4.1,105342,6,16
277,2019-08-24,201934,7,20189647,"동물, 원",2019-09-05,1260000,0.3,1260000,100.0,4662400,210,210,100.0,685,1,1
278,2019-08-24,201934,8,20186645,밤의 문이 열린다,2019-08-15,1342580,0.4,-2884560,-68.2,17758400,192,-348,-64.4,2304,14,33
279,2019-08-24,201934,9,20162140,려행,2019-08-08,824000,0.2,58000,7.6,10658500,98,-4,-3.9,1481,3,7
280,2019-08-17,201933,0,20182241,"안녕, 티라노: 영원히, 함께",2019-08-14,524617440,77.6,524617440,100.0,1156063420,65147,65147,100.0,145124,511,2347
281,2019-08-17,201933,1,20190741,김복동,2019-08-08,88615720,13.1,-78848540,-47.1,523180040,10299,-8607,-45.5,61982,134,545
282,2019-08-17,201933,2,20190470,이타미 준의 바다,2019-08-15,36515000,5.4,35831000,5238.5,66421800,4430,4359,6139.4,7909,53,264
283,2019-08-17,201933,3,20183132,사랑의 선물,2019-08-15,14914700,2.2,14914700,100.0,19865200,1781,1781,100.0,2372,8,26
284,2019-08-17,201933,4,20186645,밤의 문이 열린다,2019-08-15,4227140,0.6,3583140,556.4,12678740,540,441,445.5,1624,20,61
285,2019-08-17,201933,5,20198597,교회오빠,2019-05-16,2996000,0.4,135500,4.7,836708710,342,-35,-9.3,104829,4,15
286,2019-08-17,201933,6,20183391,앵커,2019-11-28,996000,0.1,996000,100.0,1059000,166,166,100.0,179,1,1
287,2019-08-17,201933,7,20189281,폴란드로 간 아이들,2018-10-31,948000,0.1,948000,100.0,388111800,158,158,100.0,50813,1,1
288,2019-08-17,201933,8,20162140,려행,2019-08-08,766000,0.1,-565800,-42.5,9314500,102,-75,-42.4,1305,6,14
290,2019-08-10,201932,0,20190741,김복동,2019-08-08,167464260,94.6,164764260,6102.4,252440340,18906,18636,6902.2,29397,349,1503
291,2019-08-10,201932,1,20198597,교회오빠,2019-05-16,2860500,1.6,1016500,55.1,831516710,377,155,69.8,104180,6,26
292,2019-08-10,201932,2,20198829,굿바이 썸머,2019-07-25,1682000,1.0,-642900,-27.7,40557770,204,-111,-35.2,4955,13,26
293,2019-08-10,201932,3,20162140,려행,2019-08-08,1331800,0.8,1331800,100.0,6290500,177,177,100.0,881,14,45
294,2019-08-10,201932,4,20197483,1919 유관순,2019-03-14,222000,0.1,222000,100.0,504019410,111,111,100.0,61259,2,12
295,2019-08-10,201932,5,20172464,앨리스 죽이기,2019-08-08,804500,0.5,804500,100.0,7979500,111,111,100.0,997,14,37
296,2019-08-10,201932,6,20186645,밤의 문이 열린다,2019-08-15,644000,0.4,-1281000,-66.5,5797600,99,-76,-43.4,744,1,1
297,2019-08-10,201932,7,20190470,이타미 준의 바다,2019-08-15,684000,0.4,684000,100.0,7014000,71,71,100.0,745,1,1
299,2019-08-10,201932,9,20184642,어른이 되면,2018-12-13,210000,0.1,210000,100.0,44381400,42,42,100.0,6284,1,1
300,2019-08-03,201931,0,20198829,굿바이 썸머,2019-07-25,2324900,21.3,-18520550,-88.8,37417270,315,-1945,-86.1,4534,23,70
301,2019-08-03,201931,1,20190741,김복동,2019-08-08,2700000,24.7,-900000,-25.0,19869200,270,-130,-32.5,2344,1,1
302,2019-08-03,201931,2,20198597,교회오빠,2019-05-16,1844000,16.9,-924500,-33.4,826994010,222,-145,-39.5,103572,6,31
303,2019-08-03,201931,3,20126001,백야,2012-11-15,423000,3.9,423000,100.0,46209000,209,209,100.0,6694,1,6
304,2019-08-03,201931,4,20186645,밤의 문이 열린다,2019-08-15,1925000,17.6,1925000,100.0,5153600,175,175,100.0,645,1,1
306,2019-08-03,201931,6,20198043,아픈 만큼 사랑한다,2019-04-03,361000,3.3,290000,408.5,110519600,70,61,677.8,15705,3,10
307,2019-08-03,201931,7,20183727,한낮의 피크닉,2019-07-04,410000,3.8,-938500,-69.6,21142310,64,-71,-52.6,2873,5,14
308,2019-08-03,201931,8,20184961,에움길,2019-06-20,177000,1.6,34500,24.2,58821000,30,5,20.0,7191,5,15
309,2019-08-03,201931,9,20170272,산상수훈,2017-12-07,286500,2.6,25500,9.8,406868350,29,4,16.0,54167,1,1
310,2019-07-27,201930,0,20198829,굿바이 썸머,2019-07-25,20845450,65.3,20845450,100.0,26516850,2260,2260,100.0,2912,33,131
311,2019-07-27,201930,1,20190741,김복동,2019-08-08,3600000,11.3,3600000,100.0,8172000,400,400,100.0,908,2,2
312,2019-07-27,201930,2,20198597,교회오빠,2019-05-16,2768500,8.7,-4825600,-63.5,822434010,367,-556,-60.2,102959,8,35
313,2019-07-27,201930,3,20192689,별의 정원,2019-07-04,940000,2.9,-866000,-48.0,90953800,148,-148,-50.0,13105,1,2
314,2019-07-27,201930,4,20183727,한낮의 피크닉,2019-07-04,1348500,4.2,198000,17.2,20078810,135,-35,-20.6,2707,6,15
316,2019-07-27,201930,6,20175930,피의 연대기,2018-01-18,300000,0.9,300000,100.0,84998200,60,60,100.0,10965,1,1
318,2019-07-27,201930,8,20181104,김군,2019-05-23,366000,1.1,-204000,-35.8,122228990,41,-59,-59.0,16530,2,4
319,2019-07-27,201930,9,20179346,방문객,2019-03-27,117000,0.4,51000,77.3,629000,39,17,77.3,195,1,8
320,2019-07-20,201929,0,20198597,교회오빠,2019-05-16,7594100,36.3,-3021400,-28.5,814071010,923,-594,-39.2,101689,12,48
321,2019-07-20,201929,1,20193017,발광하는 현대사,2019-07-18,3134000,15.0,-639000,-16.9,7989000,358,15,4.4,839,37,97
322,2019-07-20,201929,2,20192689,별의 정원,2019-07-04,1806000,8.6,-3603000,-66.6,87545800,296,-703,-70.4,12591,5,7
323,2019-07-20,201929,3,20181198,보희와 녹양,2019-05-29,1580000,7.5,518000,48.8,43338500,226,70,44.9,5492,4,11
324,2019-07-20,201929,4,20191845,난폭한 기록,2019-07-11,1597000,7.6,-22869310,-93.5,50836090,182,-2542,-93.3,5964,7,20
325,2019-07-20,201929,5,20183727,한낮의 피크닉,2019-07-04,1150500,5.5,-1513300,-56.8,17805810,170,-203,-54.4,2434,12,39
326,2019-07-20,201929,6,20181104,김군,2019-05-23,570000,2.7,-272000,-32.3,119626990,100,-46,-31.5,16054,5,9
327,2019-07-20,201929,7,20171681,박화영,2018-07-19,648000,3.1,648000,100.0,48064000,81,81,100.0,5843,1,1
328,2019-07-20,201929,8,20183364,내가 사는 세상,2019-03-07,330000,1.6,330000,100.0,11128550,55,55,100.0,1645,1,1
329,2019-07-20,201929,9,20188121,수퍼 디스코,2019-11-28,486000,2.3,378000,350.0,594000,54,42,350.0,66,1,1
330,2019-07-13,201928,0,20191845,난폭한 기록,2019-07-11,24466310,38.9,24466310,100.0,38676390,2724,2724,100.0,4437,137,541
331,2019-07-13,201928,1,20198597,교회오빠,2019-05-16,10615500,16.9,-2549000,-19.4,800210410,1517,-172,-10.2,99909,13,54
332,2019-07-13,201928,2,20197483,1919 유관순,2019-03-14,11800000,18.8,11800000,100.0,500251410,1475,1475,100.0,60490,8,13
333,2019-07-13,201928,3,20192689,별의 정원,2019-07-04,5409000,8.6,-34083380,-86.3,80442840,999,-4363,-81.4,11307,24,69
334,2019-07-13,201928,4,20183727,한낮의 피크닉,2019-07-04,2663800,4.2,-2088480,-43.9,14995010,373,-202,-35.1,2026,17,42
335,2019-07-13,201928,5,20193017,발광하는 현대사,2019-07-18,3773000,6.0,3773000,100.0,3773000,343,343,100.0,343,2,2
336,2019-07-13,201928,6,20181198,보희와 녹양,2019-05-29,1062000,1.7,456500,75.4,38575000,156,77,97.5,4799,4,10
337,2019-07-13,201928,7,20181104,김군,2019-05-23,842000,1.3,-251000,-23.0,117120990,146,-17,-10.4,15674,5,11
339,2019-07-13,201928,9,20191302,우리 지금 만나,2019-05-29,345000,0.5,338000,4828.6,12391600,57,56,5600.0,1711,2,3
340,2019-07-06,201927,0,20192689,별의 정원,2019-07-04,39492380,63.9,39492380,100.0,62375380,5362,5362,100.0,8125,210,543
341,2019-07-06,201927,1,20198597,교회오빠,2019-05-16,13164500,21.3,-14682680,-52.7,783571950,1689,-2125,-55.7,97482,19,66
342,2019-07-06,201927,2,20183727,한낮의 피크닉,2019-07-04,4752280,7.7,4752280,100.0,9802230,575,575,100.0,1320,20,70
343,2019-07-06,201927,3,20181104,김군,2019-05-23,1093000,1.8,602000,122.6,115358990,163,79,94.0,15412,6,15
345,2019-07-06,201927,5,20196601,항거:유관순 이야기,2019-02-27,822000,1.3,822000,100.0,9290065101,124,124,100.0,1157707,1,1
346,2019-07-06,201927,6,20181198,보희와 녹양,2019-05-29,605500,1.0,-219800,-26.6,35844500,79,-24,-23.3,4389,5,14
347,2019-07-06,201927,7,20198043,아픈 만큼 사랑한다,2019-04-03,347000,0.6,76000,28.0,105673600,63,23,57.5,14809,2,4
348,2019-07-06,201927,8,20170272,산상수훈,2017-12-07,554000,0.9,-124000,-18.3,405226350,52,-16,-23.5,54012,1,2
350,2019-06-29,201926,0,20198597,교회오빠,2019-05-16,27847180,74.1,9043280,48.1,760846650,3814,1324,53.2,94397,23,86
351,2019-06-29,201926,1,20189281,폴란드로 간 아이들,2018-10-31,1824000,4.9,1824000,100.0,386646800,332,332,100.0,50534,2,2
352,2019-06-29,201926,2,20184961,에움길,2019-06-20,1792000,4.8,-4031100,-69.2,54393300,253,-395,-61.0,6207,19,58
353,2019-06-29,201926,3,20181301,사범,2019-06-27,1422000,3.8,1422000,100.0,2822000,185,185,100.0,363,4,11
354,2019-06-29,201926,4,20191141,시민 노무현,2019-05-23,1129000,3.0,-1494300,-57.0,116307250,144,-121,-45.7,14413,4,7
355,2019-06-29,201926,5,20181198,보희와 녹양,2019-05-29,825300,2.2,137400,20.0,34294100,103,23,28.8,4183,10,27
356,2019-06-29,201926,6,20181104,김군,2019-05-23,491000,1.3,-938100,-65.6,112407990,84,-93,-52.5,14962,5,12
357,2019-06-29,201926,7,20170272,산상수훈,2017-12-07,678000,1.8,-58500,-7.9,404672350,68,-1,-1.4,53960,2,3
359,2019-06-29,201926,9,20197483,1919 유관순,2019-03-14,350000,0.9,350000,100.0,476403410,50,50,100.0,57509,1,1
360,2019-06-22,201925,0,20198597,교회오빠,2019-05-16,18803900,59.6,-11026780,-37.0,716506790,2490,-1415,-36.2,88274,26,93
361,2019-06-22,201925,1,20184961,에움길,2019-06-20,5823100,18.5,-4627900,-44.3,49399900,648,-414,-39.0,5522,58,170
362,2019-06-22,201925,2,20191141,시민 노무현,2019-05-23,2623300,8.3,1415300,117.2,114882250,265,68,34.5,14216,2,5
363,2019-06-22,201925,3,20181104,김군,2019-05-23,1429100,4.5,-597500,-29.5,109240490,177,-127,-41.8,14456,8,19
364,2019-06-22,201925,4,20181198,보희와 녹양,2019-05-29,687900,2.2,-824100,-54.5,32182500,80,-99,-55.3,3887,7,17
365,2019-06-22,201925,5,20170272,산상수훈,2017-12-07,736500,2.3,242000,48.9,403994350,69,24,53.3,53892,2,3
368,2019-06-22,201925,8,20162972,델타 보이즈,2017-06-08,193000,0.6,193000,100.0,31102900,30,30,100.0,4465,1,2
369,2019-06-22,201925,9,20191302,우리 지금 만나,2019-05-29,197500,0.6,-150000,-43.2,10848100,27,-22,-44.9,1465,6,9
370,2019-06-15,201924,0,20198597,교회오빠,2019-05-16,29830680,57.9,-2029980,-6.4,680356530,3905,-86,-2.2,83424,39,144
371,2019-06-15,201924,1,20184961,에움길,2019-06-20,10451000,20.3,10451000,100.0,35435000,1062,1062,100.0,3806,2,5
372,2019-06-15,201924,2,20189281,폴란드로 간 아이들,2018-10-31,3298000,6.4,3298000,100.0,383625800,316,316,100.0,50031,2,2
373,2019-06-15,201924,3,20181104,김군,2019-05-23,2026600,3.9,-2184680,-51.9,100564390,304,-284,-48.3,13468,16,35
374,2019-06-15,201924,4,20191141,시민 노무현,2019-05-23,1208000,2.3,-1130000,-48.3,111966950,197,-109,-35.6,13910,7,15
375,2019-06-15,201924,5,20181198,보희와 녹양,2019-05-29,1512000,2.9,-1496900,-49.7,29398300,179,-190,-51.5,3526,10,28
378,2019-06-15,201924,8,20198043,아픈 만큼 사랑한다,2019-04-03,482000,0.9,330000,217.1,102334600,75,57,316.7,14278,2,5
379,2019-06-15,201924,9,20177342,내게 남은 사랑을,2017-11-02,100000,0.2,100000,100.0,185807600,50,50,100.0,28239,1,8
380,2019-06-08,201923,0,20198597,교회오빠,2019-05-16,31860660,70.0,-31366530,-49.6,623508400,3991,-3525,-46.9,75937,42,141
381,2019-06-08,201923,1,20181104,김군,2019-05-23,4211280,9.2,-7753520,-64.8,94908290,588,-850,-59.1,12624,20,64
382,2019-06-08,201923,2,20181198,보희와 녹양,2019-05-29,3008900,6.6,-6570800,-68.6,25783600,369,-649,-63.8,3081,17,57
383,2019-06-08,201923,3,20191141,시민 노무현,2019-05-23,2338000,5.1,-3522080,-60.1,108165650,306,-443,-59.1,13413,9,27
385,2019-06-08,201923,5,20183001,옹알스,2019-05-30,729600,1.6,-4655350,-86.5,19527830,99,-574,-85.3,2360,5,17
386,2019-06-08,201923,6,20191302,우리 지금 만나,2019-05-29,611300,1.3,-1011900,-62.3,9399100,87,-105,-54.7,1256,9,28
387,2019-06-08,201923,7,20176026,소은이의 무릎,2019-05-30,440000,1.0,-1714500,-79.6,7403600,76,-187,-71.1,1031,5,10
388,2019-06-08,201923,8,20180321,기생 : 꽃의 고백,2018-01-25,119000,0.3,119000,100.0,6523000,55,55,100.0,1918,1,1
389,2019-06-08,201923,9,20174283,"1991, 봄",2018-10-31,121000,0.3,121000,100.0,44410250,53,53,100.0,5979,1,1
390,2019-06-01,201922,0,20198597,교회오빠,2019-05-16,63227190,61.1,-42590340,-40.2,541037680,7516,-4614,-38.0,65399,77,274
391,2019-06-01,201922,1,20181104,김군,2019-05-23,11964800,11.6,-14769010,-55.2,84548430,1438,-1988,-58.0,11152,36,115
392,2019-06-01,201922,2,20181198,보희와 녹양,2019-05-29,9579700,9.3,9579700,100.0,18444900,1018,1018,100.0,2163,25,96
393,2019-06-01,201922,3,20191141,시민 노무현,2019-05-23,5860080,5.7,-35013700,-85.7,101799250,749,-4114,-84.6,12592,14,42
394,2019-06-01,201922,4,20183001,옹알스,2019-05-30,5384950,5.2,4570450,561.1,15868450,673,595,762.8,1875,65,216
395,2019-06-01,201922,5,20176026,소은이의 무릎,2019-05-30,2154500,2.1,2154500,100.0,4845400,263,263,100.0,613,7,22
396,2019-06-01,201922,6,20191302,우리 지금 만나,2019-05-29,1623200,1.6,1623200,100.0,7011000,192,192,100.0,859,16,55
397,2019-06-01,201922,7,20198043,아픈 만큼 사랑한다,2019-04-03,687000,0.7,517000,304.1,100042600,120,98,445.5,13925,2,3
398,2019-06-01,201922,8,20162979,마담 B,2018-11-15,440000,0.4,440000,100.0,10473200,110,110,100.0,1609,1,1
399,2019-06-01,201922,9,20190725,물의 기억,2019-05-15,739900,0.7,-28630300,-97.5,106093080,92,-5397,-98.3,18885,11,28
400,2019-05-25,201921,0,20198597,교회오빠,2019-05-16,105817530,50.4,-22347330,-17.4,402812480,12130,-2281,-15.8,47936,82,312
401,2019-05-25,201921,1,20190725,물의 기억,2019-05-15,29370200,14.0,5133400,21.2,104168980,5489,1305,31.2,18632,34,172
402,2019-05-25,201921,2,20191141,시민 노무현,2019-05-23,40873780,19.5,40873780,100.0,70954830,4863,4863,100.0,8490,172,669
403,2019-05-25,201921,3,20181104,김군,2019-05-23,26733810,12.7,19308210,260.0,53690610,3426,2566,298.4,6895,69,297
404,2019-05-25,201921,4,20186651,뷰티풀 보이스,2019-05-22,2930700,1.4,2930700,100.0,18816000,344,344,100.0,2025,46,136
405,2019-05-25,201921,5,20170272,산상수훈,2017-12-07,1029000,0.5,-17000,-1.6,402032350,103,4,4.0,53714,2,3
406,2019-05-25,201921,6,20183001,옹알스,2019-05-30,814500,0.4,814500,100.0,8140500,78,78,100.0,892,1,1
407,2019-05-25,201921,7,20100216,두만강,2011-03-17,116000,0.1,116000,100.0,17422600,58,58,100.0,2494,1,4
408,2019-05-25,201921,8,20189647,"동물, 원",2019-09-05,241000,0.1,241000,100.0,1589400,46,46,100.0,243,1,2
409,2019-05-25,201921,9,20190678,삽질,2019-11-14,219000,0.1,219000,100.0,219000,43,43,100.0,43,1,1
410,2019-05-18,201920,0,20198597,교회오빠,2019-05-16,128164860,75.1,119117860,1316.7,188033250,14411,13401,1326.8,21806,195,771
411,2019-05-18,201920,1,20190725,물의 기억,2019-05-15,24236800,14.2,21830800,907.3,42040400,4184,3783,943.4,7034,108,429
412,2019-05-18,201920,2,20181104,김군,2019-05-23,7425600,4.4,3905600,111.0,18282900,860,476,124.0,2212,9,11
413,2019-05-18,201920,3,20198912,노무현과 바보들,2019-04-18,2763000,1.6,1486000,116.4,170607140,417,245,142.4,22316,9,15
414,2019-05-18,201920,4,20191302,우리 지금 만나,2019-05-29,1260000,0.7,1260000,100.0,2394000,210,210,100.0,336,1,1
415,2019-05-18,201920,5,20196601,항거:유관순 이야기,2019-02-27,980000,0.6,980000,100.0,9279665101,195,195,100.0,1155968,2,4
416,2019-05-18,201920,6,20197092,로망,2019-04-03,660000,0.4,604000,1078.6,578505750,121,114,1628.6,77642,2,5
417,2019-05-18,201920,7,20198043,아픈 만큼 사랑한다,2019-04-03,580000,0.3,158500,37.6,94897600,102,33,47.8,13148,5,7
418,2019-05-18,201920,8,20170272,산상수훈,2017-12-07,1046000,0.6,0,0.0,401003350,99,-1,-1.0,53611,2,3
419,2019-05-18,201920,9,20174284,굿바이 마이 러브NK: 붉은 청춘,2019-05-02,551000,0.3,-565100,-50.6,15112280,92,-53,-36.6,2100,4,10
420,2019-05-11,201919,0,20198597,교회오빠,2019-05-16,9047000,27.6,9047000,100.0,29577000,1010,1010,100.0,3567,6,9
421,2019-05-11,201919,1,20186651,뷰티풀 보이스,2019-05-22,9845000,30.1,9845000,100.0,11849700,895,895,100.0,1167,4,5
422,2019-05-11,201919,2,20190725,물의 기억,2019-05-15,2406000,7.3,1500000,165.6,10356000,401,250,165.6,1726,2,2
423,2019-05-11,201919,3,20181104,김군,2019-05-23,3520000,10.8,3520000,100.0,6665300,384,384,100.0,840,1,2
424,2019-05-11,201919,4,20182898,메기의 추억,2019-05-08,702000,2.1,702000,100.0,798000,333,333,100.0,369,1,12
425,2019-05-11,201919,5,20198912,노무현과 바보들,2019-04-18,1277000,3.9,-1192600,-48.3,165912140,172,-158,-47.9,21572,7,20
426,2019-05-11,201919,6,20174284,굿바이 마이 러브NK: 붉은 청춘,2019-05-02,1116100,3.4,-1535380,-57.9,12908280,145,-153,-51.3,1778,11,30
427,2019-05-11,201919,7,20188083,뷰티플 마인드,2019-04-18,672000,2.1,-1192600,-64.0,67481100,125,-191,-60.4,8911,2,4
429,2019-05-11,201919,9,20170272,산상수훈,2017-12-07,1046000,3.2,347000,49.6,399957350,100,29,40.8,53512,2,3
430,2019-05-04,201918,0,20198912,노무현과 바보들,2019-04-18,2469600,16.9,-6637300,-72.9,161327140,330,-921,-73.6,20877,12,30
431,2019-05-04,201918,1,20188083,뷰티플 마인드,2019-04-18,1864600,12.8,-1300100,-41.1,66008600,316,-132,-29.5,8642,7,15
432,2019-05-04,201918,2,20174284,굿바이 마이 러브NK: 붉은 청춘,2019-05-02,2651480,18.2,2651480,100.0,9833980,298,298,100.0,1331,15,51
433,2019-05-04,201918,3,20188393,"다시, 봄",2019-04-17,1495000,10.3,-2434410,-62.0,233909700,272,-226,-45.4,29047,17,18
435,2019-05-04,201918,5,20190725,물의 기억,2019-05-15,906000,6.2,906000,100.0,4620000,151,151,100.0,770,1,1
436,2019-05-04,201918,6,20196601,항거:유관순 이야기,2019-02-27,896000,6.1,558000,165.1,9276030101,128,67,109.8,1155290,2,2
437,2019-05-04,201918,7,20170272,산상수훈,2017-12-07,699000,4.8,-276650,-28.4,398911350,71,-33,-31.7,53412,1,2
438,2019-05-04,201918,8,20198043,아픈 만큼 사랑한다,2019-04-03,335000,2.3,-1862000,-84.8,92652600,48,-283,-85.5,12761,5,14
439,2019-05-04,201918,9,20189803,막다른 골목의 추억,2019-04-04,240500,1.6,-122500,-33.7,27103740,43,-10,-18.9,3326,4,10
440,2019-04-27,201917,0,20198912,노무현과 바보들,2019-04-18,9106900,34.1,-59952380,-86.8,150578740,1251,-7042,-84.9,19393,34,109
441,2019-04-27,201917,1,20197092,로망,2019-04-03,4356450,16.3,-5630250,-56.4,568452720,747,-666,-47.1,75791,10,22
442,2019-04-27,201917,2,20188393,"다시, 봄",2019-04-17,3929410,14.7,-88670880,-95.8,211494200,498,-10691,-95.5,26120,12,32
443,2019-04-27,201917,3,20188083,뷰티플 마인드,2019-04-18,3164700,11.9,-26342800,-89.3,59196600,448,-3170,-87.6,7565,34,94
